name;categories;lat;lng
REWE;Supermarket;51.47967237816338;6.945075988769531
all inclusive FITNESS;Gym / Fitness Center;51.47682429664048;6.943406288358382
S Essen-Gerschede;Light Rail Station;51.483062032602334;6.943158598739145
Autohaus Flurstrasse;Automotive Shop;51.47640219;6.94272832
