name;categories;lat;lng
Tasso's Grill;Greek Restaurant;50.938361327924945;6.830556285723484
FC-FanShop;Sporting Goods Shop;50.937859782259345;6.835595071906055
Apple Rhein-Center;Electronics Store;50.937147604115246;6.835335935949871
Hollister;Clothing Store;50.93788021705566;6.8353274067584495
Food Lounge Rhein-Center;Food Court;50.93721412614056;6.836100786876847
Nespresso;Coffee Shop;50.93769;6.835441
Starbucks;Coffee Shop;50.93789228801211;6.8354346832958175
Rhein-Center;Shopping Mall;50.93757913436775;6.83521270751953
H&M;Clothing Store;50.9378482096425;6.8349499556407345
Manju;Indian Restaurant;50.93721271642685;6.836090265994273
Thalia;Bookstore;50.93784;6.83397
dm-drogerie markt;Drugstore;50.937295;6.835569
C&A;Clothing Store;50.937980219736076;6.834689347994966
Subway;Sandwich Place;50.936952566294195;6.83613847486879
ZARA;Clothing Store;50.93767556176656;6.834357685150834
Eiscafé Gelati;Ice Cream Shop;50.937275873316985;6.8360690557874
REWE City;Supermarket;50.93798211710953;6.835753113728401
Salepepe;Italian Restaurant;50.93717755663036;6.835597709108093
Telekom Shop;Mobile Phone Shop;50.93722336536711;6.835844220901436
Kamps;Bakery;50.9368889781422;6.836380840214453
H Weiden Römergrab;Tram Station;50.93841772762904;6.8281760211416875
Just Fit 08 City;Gym / Fitness Center;50.93820296;6.83075544
Restaurant Germania;German Restaurant;50.938456693014956;6.832650501199054
SATURN;Electronics Store;50.9374641;6.8355872
Mango Tree;Asian Restaurant;50.93725953719187;6.836095431973166
GameStop;Video Game Store;50.93758261182165;6.834220432833384
Pizza e Pasta;Pizza Place;50.937197805637624;6.836138848684492
GALERIA Karstadt Kaufhof;Department Store;50.9369534;6.836153899999999
