name;categories;lat;lng
REWE;Supermarket;50.982780868429934;7.024830542327891
H Im Weidenbruch;Tram Station;50.980587;7.022774
ICE 1041 Köln - Berlin;Train Station;50.98014731970374;7.023366056528303
TuS Höhenhaus 1919;Soccer Field;50.97992578436782;7.022390140472638
