name;categories;lat;lng
Lidl;Supermarket;51.20251334;6.83233581
Fuchsjagd;Brewery;51.200144878396046;6.842565869873386
dm-drogerie markt;Drugstore;51.2010487645104;6.839954696924224
Rossmann;Drugstore;51.2028232940187;6.836017370224
REWE City;Supermarket;51.201428125675086;6.837934953372951
REWE City;Supermarket;51.20368499851416;6.834935039392917
Palatini;Ice Cream Shop;51.202473732180025;6.836564540863037
Terbuyken;Bakery;51.20189826836242;6.837053095299555
Pizzeria Gargano;Pizza Place;51.2025544005321;6.836650371551514
Deichmann;Shoe Store;51.20068015737815;6.840665777269269
U Jägerstraße;Metro Station;51.203771934725516;6.835077489696129
S Düsseldorf-Eller Süd;Light Rail Station;51.197917023819;6.836397837049431
