name;categories;lat;lng
Netto Filiale;Supermarket;51.5794801;7.562676
Zur alten Post;German Restaurant;51.57678815310774;7.570464832463107
H Im Erlensundern;Bus Stop;51.581066;7.5663886
SIGNAL IDUNA Nick Goussetis;Insurance Office;51.57626667347868;7.559217062732069
