name;categories;lat;lng
Häppchen;Café;50.9268736356019;6.938140103267444
Blue Shell;Nightclub;50.92770025450918;6.939889304537603
Acephale;Bar;50.926391;6.938786
Veedel Club;Nightclub;50.92728191986102;6.9398314319780905
Milchbubi;Bakery;50.92590316029367;6.9382151361941125
Freddy Schilling;Burger Joint;50.928760001979406;6.938134429082945
La Société;French Restaurant;50.928451;6.937352
Oruç Kebab;Kebab Restaurant;50.92881481855513;6.938449798034517
Pastabar Caruso;Italian Restaurant;50.92844838074322;6.942911851128946
Stereo Wonderland;Bar;50.92752600435777;6.939966980092045
Habibi;Falafel Restaurant;50.92950412846676;6.937835282928969
Manni's Rästorang;Gastropub;50.92899076966785;6.939621918437037
Bei Oma Kleinmann;Schnitzel Restaurant;50.92958171596358;6.938300728797913
Lebanon Vitamin;Falafel Restaurant;50.929056182067015;6.937089490521626
485 Grad;Pizza Place;50.92871152595449;6.937649424566377
Ristorante Etrusca;Italian Restaurant;50.92910094394665;6.937425070963792
REWE;Supermarket;50.927909407320726;6.943049133699219
Hot Point;Chinese Restaurant;50.928325705946435;6.942997694471317
Il Caminetto;Italian Restaurant;50.92433324919527;6.944647632185149
Sushi deLux;Sushi Restaurant;50.92590111983082;6.938228616572841
Khun Mae;Thai Restaurant;50.92874387092805;6.937978281129343
Zwoeinz;Bar;50.92860462214416;6.939540248471629
The Coffee Gang;Coffee Shop;50.930400820533194;6.9409756406273155
Soul Bar;Cocktail Bar;50.9291255382931;6.9373284925208365
Il Bagutta;Italian Restaurant;50.929980601565426;6.938212705173249
OFF Broadway;Indie Movie Theater;50.92985873658926;6.937550081133002
La Teca;Italian Restaurant;50.92427021660649;6.944407201012562
Tokyo;Japanese Restaurant;50.929697114201225;6.940373213479231
