name;categories;lat;lng
RheinEnergieStadion;Soccer Stadium;50.93366896577661;6.8750810623168945
FC-FanShop;Sporting Goods Shop;50.934281150348276;6.875295639038086
Playa in Cologne;Athletics & Sports;50.932407485602546;6.872973452511406
Trattoria Stella;Trattoria/Osteria;50.93699463728722;6.865836364043497
Business Lounge;Lounge;50.933489177717846;6.874797798233343
Circlewood Stadium;Baseball Stadium;50.940251777153186;6.8711694717105845
Ristorante Claudio;Italian Restaurant;50.93711723240944;6.865955968761428
Distinto Restaurant;Italian Restaurant;50.93688317425556;6.8655519181392055
Radstadion Köln;Stadium;50.936683654785156;6.872374534606934
Stadion Vorwiesen;Athletics & Sports;50.93662806142409;6.8732977527177725
Kölner Reit- und Fahrverein;Stables;50.937775279094076;6.873571326301094
Westkampfbahn;Soccer Field;50.933458903270896;6.872011053605798
12. Mann;Gastropub;50.9340678786705;6.875204715468365
Notariat W. Gruntkowski;Notary;50.937681;6.86640622
Gästeblock;Soccer Stadium;50.93391328459839;6.875896453857422
Cancom;Business Service;50.93750624276466;6.8659508228302
H Rheinenergie-Stadion;Tram Station;50.93764241559625;6.8773203238637235
H Junkersdorf;Tram Station;50.937749804371705;6.867984814321157
Sportpark Müngersdorf Ostkampfbahn;Football Stadium;50.93406429303982;6.876843598277655
