name;categories;lat;lng
Dreieck Hamburg-Südost (35) (1);Intersection;53.50719187944812;10.08094310760498
Dänisches Bettenlager;Furniture / Home Store;53.51164449789016;10.087459828808727
Burger King;Fast Food Restaurant;53.51125675442076;10.088715806543563
