name;categories;lat;lng
Lidl;Supermarket;51.52550676747117;7.0075298845767975
REWE;Supermarket;51.521753;7.00858765
Bunterhund-NRW;Pet Service;51.5232677;7.010898099999999
Action;Discount Store;51.52181527709107;7.0085906982421875
H Boyer Straﬂe;Tram Station;51.523806;7.007648
