name;categories;lat;lng
Lurup Center;Shopping Mall;53.59184002802983;9.8738179536312
Schweinske;German Restaurant;53.59265065798622;9.871190051021976
Taverna Zorbas;Taverna;53.59036516615062;9.874348640441895
Kaufland;Supermarket;53.591594970453066;9.874283917188174
Soulkebab;Doner Restaurant;53.59177318070009;9.872794965305454
H Rugenbarg (Nord);Bus Stop;53.58892484924156;9.875551514706899
Restaurant Wappenhof & Dubrovnik;Restaurant;53.58871091428001;9.875757843024404
