;name;categories;lat;lng
0;Conne Island;Concert Hall;51.30223471632315;12.374568710183159
1;Black Label Pub;Irish Pub;51.30598891018776;12.373706151940253
2;A Tacolypse;Burrito Place;51.307081;12.373651
3;Conne Island Skatepark;Skate Park;51.30203071427458;12.374692946790084
4;Restaurant Goldene Krone;Asian Restaurant;51.30587658786958;12.373711903574627
5;Lazy dog;Grocery Store;51.305542;12.373947
6;H Mathildenstraße;Tram Station;51.307142671012436;12.373456655261739
7;café & épicerie le cygne;Café;51.30759359074981;12.373432624892786
