name;categories;lat;lng
Innocentiapark;Park;53.57812562295014;9.982892897465844
Holi;Indie Movie Theater;53.577256440839356;9.977122662160998
Die Glocke;Pub;53.57965203271371;9.979543203441649
Brücke;German Restaurant;53.57895662324187;9.978303241053034
Maharani;Indian Restaurant;53.57272525779968;9.979130315317112
Hopi Steakhouse;Steakhouse;53.577567288194786;9.97789786333552
elbfood;Restaurant;53.57121155520216;9.980932666804648
Mathilde;Café;53.571713526016914;9.976928140299645
Karlsons;Scandinavian Restaurant;53.571302;9.980834
EDEKA Boldt;Supermarket;53.57781749999999;9.9759212
Baku;Restaurant;53.572902252328895;9.979073414884716
Dai Nam;Vietnamese Restaurant;53.57226735758764;9.978492232005149
Lidl;Supermarket;53.57592292780559;9.976873397827148
Parkanlage Grindelberg;Park;53.57569092365022;9.978638319021078
ALDI NORD;Supermarket;53.57443184231891;9.97727814820749
Mit Pfeil und Bogen;Athletics & Sports;53.57438947745397;9.97721994029703
Budnikowsky;Drugstore;53.57311250772158;9.978229590336463
