name;categories;lat;lng
Waldhochseilgarten Jungfernheide;Rock Climbing Spot;52.5425635695709;13.29045295715332
Jakob-Kaiser-Platz;Plaza;52.536875247049345;13.294024389248756
NETTO;Supermarket;52.539886322271286;13.29615003388567
Post Filiale;Post Office;52.53938734509769;13.299353908210309
EDEKA Busack;Supermarket;52.53937071309805;13.299573819732196
U Jakob-Kaiser-Platz;Metro Station;52.53678989472189;13.294034854285265
