name;categories;lat;lng
Alanya 2;Fast Food Restaurant;51.18678094953016;6.821502943685025
REWE;Supermarket;51.186475730602695;6.818389784733881
Kamps;Bakery;51.19064441972438;6.816086076331278
Bäckerei Cafe Bader;Bakery;51.18883875123888;6.817960739135742
Olympia Haus;Pizza Place;51.19119105262829;6.815783722772141
PENNY;Supermarket;51.191116183946065;6.8152916723431645
China Haus;Asian Restaurant;51.19142028206746;6.814692825670981
Deckel;Park;51.19232480636246;6.818544442699607
Alanya 2;Turkish Restaurant;51.186735;6.818904
Stadtbäckerei;Bakery;51.18678897713366;6.821481859860616
Bäckerei Café Oebel;Bakery;51.18672278049388;6.821451706621355
H Werstener Dorfstraße;Tram Station;51.19325917003086;6.814630963145552
