name;categories;lat;lng
REWE;Supermarket;51.34570979;12.4277807
H Ostheimstraße;Tram Station;51.34601667703535;12.43586066619884
H Sellerhausen;Tram Station;51.34376793152587;12.428228001953755
Bahnhof Leipzig-Sellerhausen;Train Station;51.345121198473535;12.426606704734143
Hotel Adler Leipzig;Hotel;51.34442623473699;12.4256184806564
Württembergische Versicherung: Michael Scharlott;Insurance Office;51.34340177;12.4258895
