name;categories;lat;lng
Buchbinder Essen;Rental Car Location;51.45909792646878;7.025237644896101
Der Grillmann;Fast Food Restaurant;51.45567724299224;7.034256400864223
Betriebsbahnhof Essen;Train Station;51.4568544091804;7.03550822653209
